"activity" "subject_id" "features" "average_value"
"STANDING" 5 "tBodyAcc_mean_Z" -0.102171095696429
"WALKING" 5 "tBodyAcc_mean_Z" -0.107741776464286
"WALKING_DOWNSTAIRS" 5 "tBodyAcc_mean_Z" -0.100319930659574
"WALKING_UPSTAIRS" 5 "tBodyAcc_mean_Z" -0.107471453914894
"LAYING" 6 "tBodyAcc_mean_Z" -0.133119570368421
"SITTING" 6 "tBodyAcc_mean_Z" -0.110127728709091
"STANDING" 6 "tBodyAcc_mean_Z" -0.112172831947368
"WALKING" 6 "tBodyAcc_mean_Z" -0.110303165877193
"WALKING_DOWNSTAIRS" 6 "tBodyAcc_mean_Z" -0.107209356208333
"WALKING_UPSTAIRS" 6 "tBodyAcc_mean_Z" -0.122082438784314
"LAYING" 7 "tBodyAcc_mean_Z" -0.101361036576923
"SITTING" 7 "tBodyAcc_mean_Z" -0.122464597625
"STANDING" 7 "tBodyAcc_mean_Z" -0.0997778303207547
"WALKING" 7 "tBodyAcc_mean_Z" -0.110912234947368
"WALKING_DOWNSTAIRS" 7 "tBodyAcc_mean_Z" -0.096938308587234
"WALKING_UPSTAIRS" 7 "tBodyAcc_mean_Z" -0.143769688803922
"LAYING" 8 "tBodyAcc_mean_Z" -0.102245365611111
"SITTING" 8 "tBodyAcc_mean_Z" -0.104461049130435
"STANDING" 8 "tBodyAcc_mean_Z" -0.106114996837037
"WALKING" 8 "tBodyAcc_mean_Z" -0.107252090833333
"WALKING_DOWNSTAIRS" 8 "tBodyAcc_mean_Z" -0.107598135394737
"WALKING_UPSTAIRS" 8 "tBodyAcc_mean_Z" -0.11512211995122
"LAYING" 9 "tBodyAcc_mean_Z" -0.10754972144
"SITTING" 9 "tBodyAcc_mean_Z" -0.07537846886
"STANDING" 9 "tBodyAcc_mean_Z" -0.0952747481333333
"WALKING" 9 "tBodyAcc_mean_Z" -0.110820512307692
"WALKING_DOWNSTAIRS" 9 "tBodyAcc_mean_Z" -0.0910278793952381
"WALKING_UPSTAIRS" 9 "tBodyAcc_mean_Z" -0.125219003959184
"LAYING" 10 "tBodyAcc_mean_Z" -0.117168642362069
"SITTING" 10 "tBodyAcc_mean_Z" -0.104253238796296
"STANDING" 10 "tBodyAcc_mean_Z" -0.107964083931818
"WALKING" 10 "tBodyAcc_mean_Z" -0.109057512132075
"WALKING_DOWNSTAIRS" 10 "tBodyAcc_mean_Z" -0.110848597247368
"WALKING_UPSTAIRS" 10 "tBodyAcc_mean_Z" -0.118180420834043
"LAYING" 11 "tBodyAcc_mean_Z" -0.108786578070175
"SITTING" 11 "tBodyAcc_mean_Z" -0.112840218339623
"STANDING" 11 "tBodyAcc_mean_Z" -0.108686630425532
"WALKING" 11 "tBodyAcc_mean_Z" -0.106096304033898
"WALKING_DOWNSTAIRS" 11 "tBodyAcc_mean_Z" -0.111070149978261
"WALKING_UPSTAIRS" 11 "tBodyAcc_mean_Z" -0.106797216481481
"LAYING" 12 "tBodyAcc_mean_Z" -0.108160125666667
"SITTING" 12 "tBodyAcc_mean_Z" -0.106307228960784
"STANDING" 12 "tBodyAcc_mean_Z" -0.105526999754098
"WALKING" 12 "tBodyAcc_mean_Z" -0.10316110632
"WALKING_DOWNSTAIRS" 12 "tBodyAcc_mean_Z" -0.10955593226087
"WALKING_UPSTAIRS" 12 "tBodyAcc_mean_Z" -0.107339730115385
"LAYING" 13 "tBodyAcc_mean_Z" -0.104331864532258
"SITTING" 13 "tBodyAcc_mean_Z" -0.0972465110836735
"STANDING" 13 "tBodyAcc_mean_Z" -0.112124137754386
"WALKING" 13 "tBodyAcc_mean_Z" -0.111431456192982
"WALKING_DOWNSTAIRS" 13 "tBodyAcc_mean_Z" -0.101993941531915
"WALKING_UPSTAIRS" 13 "tBodyAcc_mean_Z" -0.125767265890909
"LAYING" 14 "tBodyAcc_mean_Z" -0.0868333315509804
"SITTING" 14 "tBodyAcc_mean_Z" -0.100401490425926
"STANDING" 14 "tBodyAcc_mean_Z" -0.103817701790667
"WALKING" 14 "tBodyAcc_mean_Z" -0.106756369135593
"WALKING_DOWNSTAIRS" 14 "tBodyAcc_mean_Z" -0.0928330165533333
"WALKING_UPSTAIRS" 14 "tBodyAcc_mean_Z" -0.112279688983333
"LAYING" 15 "tBodyAcc_mean_Z" -0.118530240291667
"SITTING" 15 "tBodyAcc_mean_Z" -0.11366125320339
"STANDING" 15 "tBodyAcc_mean_Z" -0.105910832679245
"WALKING" 15 "tBodyAcc_mean_Z" -0.107621819518519
"WALKING_DOWNSTAIRS" 15 "tBodyAcc_mean_Z" -0.110526066428571
"WALKING_UPSTAIRS" 15 "tBodyAcc_mean_Z" -0.116952464895833
"LAYING" 16 "tBodyAcc_mean_Z" -0.107310493242857
"SITTING" 16 "tBodyAcc_mean_Z" -0.0891404038405797
"STANDING" 16 "tBodyAcc_mean_Z" -0.103657729076923
"WALKING" 16 "tBodyAcc_mean_Z" -0.108804049803922
"WALKING_DOWNSTAIRS" 16 "tBodyAcc_mean_Z" -0.119873705148936
"WALKING_UPSTAIRS" 16 "tBodyAcc_mean_Z" -0.124074517745098
"LAYING" 17 "tBodyAcc_mean_Z" -0.107006279704225
"SITTING" 17 "tBodyAcc_mean_Z" -0.11362408509375
"STANDING" 17 "tBodyAcc_mean_Z" -0.111432145565
"WALKING" 17 "tBodyAcc_mean_Z" -0.109792122032787
"WALKING_DOWNSTAIRS" 17 "tBodyAcc_mean_Z" -0.0892432745173913
"WALKING_UPSTAIRS" 17 "tBodyAcc_mean_Z" -0.121290442104167
"LAYING" 18 "tBodyAcc_mean_Z" -0.107698927907692
"SITTING" 18 "tBodyAcc_mean_Z" -0.111904775824561
"STANDING" 18 "tBodyAcc_mean_Z" -0.108453355945205
"WALKING" 18 "tBodyAcc_mean_Z" -0.104218315464286
"WALKING_DOWNSTAIRS" 18 "tBodyAcc_mean_Z" -0.1033908092
"WALKING_UPSTAIRS" 18 "tBodyAcc_mean_Z" -0.112655891327586
"LAYING" 19 "tBodyAcc_mean_Z" -0.10898146186747
"SITTING" 19 "tBodyAcc_mean_Z" -0.10870765430137
"STANDING" 19 "tBodyAcc_mean_Z" -0.10904190460274
"WALKING" 19 "tBodyAcc_mean_Z" -0.122736673192308
"WALKING_DOWNSTAIRS" 19 "tBodyAcc_mean_Z" -0.133695240660974
"WALKING_UPSTAIRS" 19 "tBodyAcc_mean_Z" -0.151054607725
"LAYING" 20 "tBodyAcc_mean_Z" -0.104274322538235
"SITTING" 20 "tBodyAcc_mean_Z" -0.108369634515152
"STANDING" 20 "tBodyAcc_mean_Z" -0.100402759931507
"WALKING" 20 "tBodyAcc_mean_Z" -0.113539477098039
"WALKING_DOWNSTAIRS" 20 "tBodyAcc_mean_Z" -0.104602925937778
"WALKING_UPSTAIRS" 20 "tBodyAcc_mean_Z" -0.121023947784314
"LAYING" 21 "tBodyAcc_mean_Z" -0.103253832233333
"SITTING" 21 "tBodyAcc_mean_Z" -0.112057887741176
"STANDING" 21 "tBodyAcc_mean_Z" -0.110417855808989
"WALKING" 21 "tBodyAcc_mean_Z" -0.104319332403846
"WALKING_DOWNSTAIRS" 21 "tBodyAcc_mean_Z" -0.09816866218
"WALKING_UPSTAIRS" 21 "tBodyAcc_mean_Z" -0.125414265340426
"LAYING" 22 "tBodyAcc_mean_Z" -0.110800924652778
"SITTING" 22 "tBodyAcc_mean_Z" -0.105827369516129
"STANDING" 22 "tBodyAcc_mean_Z" -0.104967423820635
"WALKING" 22 "tBodyAcc_mean_Z" -0.107112510934783
"WALKING_DOWNSTAIRS" 22 "tBodyAcc_mean_Z" -0.1074157796
"WALKING_UPSTAIRS" 22 "tBodyAcc_mean_Z" -0.117550861738095
"LAYING" 23 "tBodyAcc_mean_Z" -0.104256776291667
"SITTING" 23 "tBodyAcc_mean_Z" -0.103808679294118
"STANDING" 23 "tBodyAcc_mean_Z" -0.1105970177575
"WALKING" 23 "tBodyAcc_mean_Z" -0.113382994084746
"WALKING_DOWNSTAIRS" 23 "tBodyAcc_mean_Z" -0.0988123712574074
"WALKING_UPSTAIRS" 23 "tBodyAcc_mean_Z" -0.126890616782353
"LAYING" 24 "tBodyAcc_mean_Z" -0.107236237236111
"SITTING" 24 "tBodyAcc_mean_Z" -0.103041061426471
"STANDING" 24 "tBodyAcc_mean_Z" -0.108222553855072
"WALKING" 24 "tBodyAcc_mean_Z" -0.110595952913793
"WALKING_DOWNSTAIRS" 24 "tBodyAcc_mean_Z" -0.104818820272727
"WALKING_UPSTAIRS" 24 "tBodyAcc_mean_Z" -0.114248610966102
"LAYING" 25 "tBodyAcc_mean_Z" -0.100428830260274
"SITTING" 25 "tBodyAcc_mean_Z" -0.109160440476923
"STANDING" 25 "tBodyAcc_mean_Z" -0.107352957594595
"WALKING" 25 "tBodyAcc_mean_Z" -0.108737636297297
"WALKING_DOWNSTAIRS" 25 "tBodyAcc_mean_Z" -0.107192376965517
"WALKING_UPSTAIRS" 25 "tBodyAcc_mean_Z" -0.126210440292308
"LAYING" 26 "tBodyAcc_mean_Z" -0.105002540289474
"SITTING" 26 "tBodyAcc_mean_Z" -0.0974448692333333
"STANDING" 26 "tBodyAcc_mean_Z" -0.110237796416216
"WALKING" 26 "tBodyAcc_mean_Z" -0.108927011474576
"WALKING_DOWNSTAIRS" 26 "tBodyAcc_mean_Z" -0.1064396194
"WALKING_UPSTAIRS" 26 "tBodyAcc_mean_Z" -0.121943461236364
"LAYING" 27 "tBodyAcc_mean_Z" -0.107699732837838
"SITTING" 27 "tBodyAcc_mean_Z" -0.105521912588571
"STANDING" 27 "tBodyAcc_mean_Z" -0.107835818025
"WALKING" 27 "tBodyAcc_mean_Z" -0.112822289263158
"WALKING_DOWNSTAIRS" 27 "tBodyAcc_mean_Z" -0.112837694688636
"WALKING_UPSTAIRS" 27 "tBodyAcc_mean_Z" -0.123530438196078
"LAYING" 28 "tBodyAcc_mean_Z" -0.1083448529625
"SITTING" 28 "tBodyAcc_mean_Z" -0.111517939555556
"STANDING" 28 "tBodyAcc_mean_Z" -0.106579385202532
"WALKING" 28 "tBodyAcc_mean_Z" -0.103714705396296
"WALKING_DOWNSTAIRS" 28 "tBodyAcc_mean_Z" -0.10858897408913
"WALKING_UPSTAIRS" 28 "tBodyAcc_mean_Z" -0.121514025692157
"LAYING" 29 "tBodyAcc_mean_Z" -0.109462068173913
"SITTING" 29 "tBodyAcc_mean_Z" -0.1104118192
"STANDING" 29 "tBodyAcc_mean_Z" -0.108659067476923
"WALKING" 29 "tBodyAcc_mean_Z" -0.106632427301887
"WALKING_DOWNSTAIRS" 29 "tBodyAcc_mean_Z" -0.0981339984895833
"WALKING_UPSTAIRS" 29 "tBodyAcc_mean_Z" -0.118000587840816
"LAYING" 30 "tBodyAcc_mean_Z" -0.1036581505
"SITTING" 30 "tBodyAcc_mean_Z" -0.099515446133871
"STANDING" 30 "tBodyAcc_mean_Z" -0.108756209835593
"WALKING" 30 "tBodyAcc_mean_Z" -0.0986247068969231
"WALKING_DOWNSTAIRS" 30 "tBodyAcc_mean_Z" -0.0999781422322581
"WALKING_UPSTAIRS" 30 "tBodyAcc_mean_Z" -0.124697493775385
"LAYING" 1 "tGravityAcc_mean_X" -0.24888179828
"SITTING" 1 "tGravityAcc_mean_X" 0.831509933404255
"STANDING" 1 "tGravityAcc_mean_X" 0.942952000377358
"WALKING" 1 "tGravityAcc_mean_X" 0.935223201473684
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_mean_X" 0.931874418979592
"WALKING_UPSTAIRS" 1 "tGravityAcc_mean_X" 0.89335109754717
"LAYING" 2 "tGravityAcc_mean_X" -0.509754238125
"SITTING" 2 "tGravityAcc_mean_X" 0.940477273043478
"STANDING" 2 "tGravityAcc_mean_X" 0.896928566851852
"WALKING" 2 "tGravityAcc_mean_X" 0.91301733338983
"WALKING_DOWNSTAIRS" 2 "tGravityAcc_mean_X" 0.861831345531915
"WALKING_UPSTAIRS" 2 "tGravityAcc_mean_X" 0.790717418541667
"LAYING" 3 "tGravityAcc_mean_X" -0.241758478064516
"SITTING" 3 "tGravityAcc_mean_X" 0.901098984615385
"STANDING" 3 "tGravityAcc_mean_X" 0.93503077852459
"WALKING" 3 "tGravityAcc_mean_X" 0.936506743275862
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_mean_X" 0.939057787755102
"WALKING_UPSTAIRS" 3 "tGravityAcc_mean_X" 0.883533436101695
"LAYING" 4 "tGravityAcc_mean_X" -0.420664662222222
"SITTING" 4 "tGravityAcc_mean_X" 0.8693030064
"STANDING" 4 "tGravityAcc_mean_X" 0.95619779125
"WALKING" 4 "tGravityAcc_mean_X" 0.963999696833333
"WALKING_DOWNSTAIRS" 4 "tGravityAcc_mean_X" 0.947731858666667
"WALKING_UPSTAIRS" 4 "tGravityAcc_mean_X" 0.946264314423077
"LAYING" 5 "tGravityAcc_mean_X" -0.483470597692308
"SITTING" 5 "tGravityAcc_mean_X" 0.880731443863636
"STANDING" 5 "tGravityAcc_mean_X" 0.960188699107143
"WALKING" 5 "tGravityAcc_mean_X" 0.972624959821429
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_mean_X" 0.956649352553192
"WALKING_UPSTAIRS" 5 "tGravityAcc_mean_X" 0.936821834893617
"LAYING" 6 "tGravityAcc_mean_X" -0.47670987877193
"SITTING" 6 "tGravityAcc_mean_X" 0.933692934909091
"STANDING" 6 "tGravityAcc_mean_X" 0.945139003859649
"WALKING" 6 "tGravityAcc_mean_X" 0.958067455087719
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_mean_X" 0.928531455208333
"WALKING_UPSTAIRS" 6 "tGravityAcc_mean_X" 0.913632241568627
"LAYING" 7 "tGravityAcc_mean_X" -0.502814250576923
"SITTING" 7 "tGravityAcc_mean_X" 0.969147824375
"STANDING" 7 "tGravityAcc_mean_X" 0.958728687924528
"WALKING" 7 "tGravityAcc_mean_X" 0.932566472280702
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_mean_X" 0.930623632765957
"WALKING_UPSTAIRS" 7 "tGravityAcc_mean_X" 0.81874656
"LAYING" 8 "tGravityAcc_mean_X" -0.405930036111111
"SITTING" 8 "tGravityAcc_mean_X" 0.832453878043478
"STANDING" 8 "tGravityAcc_mean_X" 0.957669921111111
"WALKING" 8 "tGravityAcc_mean_X" 0.913586347916667
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_mean_X" 0.914023498421053
"WALKING_UPSTAIRS" 8 "tGravityAcc_mean_X" 0.860368718780488
"LAYING" 9 "tGravityAcc_mean_X" -0.5802528348
"SITTING" 9 "tGravityAcc_mean_X" 0.9163245106
"STANDING" 9 "tGravityAcc_mean_X" 0.961323502222222
"WALKING" 9 "tGravityAcc_mean_X" 0.951867079615385
"WALKING_DOWNSTAIRS" 9 "tGravityAcc_mean_X" 0.938417773333333
"WALKING_UPSTAIRS" 9 "tGravityAcc_mean_X" 0.902647777755102
"LAYING" 10 "tGravityAcc_mean_X" -0.453069737586207
"SITTING" 10 "tGravityAcc_mean_X" 0.791887198148148
"STANDING" 10 "tGravityAcc_mean_X" 0.954008785454545
"WALKING" 10 "tGravityAcc_mean_X" 0.963092149811321
"WALKING_DOWNSTAIRS" 10 "tGravityAcc_mean_X" 0.939807421052632
"WALKING_UPSTAIRS" 10 "tGravityAcc_mean_X" 0.931861027446809
"LAYING" 11 "tGravityAcc_mean_X" -0.134832031403509
"SITTING" 11 "tGravityAcc_mean_X" 0.871963798301887
"STANDING" 11 "tGravityAcc_mean_X" 0.956464535957447
"WALKING" 11 "tGravityAcc_mean_X" 0.946468451355932
"WALKING_DOWNSTAIRS" 11 "tGravityAcc_mean_X" 0.941746406521739
"WALKING_UPSTAIRS" 11 "tGravityAcc_mean_X" 0.892626155555556
"LAYING" 12 "tGravityAcc_mean_X" -0.3785920653
"SITTING" 12 "tGravityAcc_mean_X" 0.926228975490196
"STANDING" 12 "tGravityAcc_mean_X" 0.957317821803279
"WALKING" 12 "tGravityAcc_mean_X" 0.9668735148
"WALKING_DOWNSTAIRS" 12 "tGravityAcc_mean_X" 0.949861980652174
"WALKING_UPSTAIRS" 12 "tGravityAcc_mean_X" 0.938371473269231
"LAYING" 13 "tGravityAcc_mean_X" -0.156852206467742
"SITTING" 13 "tGravityAcc_mean_X" 0.92557651244898
"STANDING" 13 "tGravityAcc_mean_X" 0.942695296842105
"WALKING" 13 "tGravityAcc_mean_X" 0.910855709298246
"WALKING_DOWNSTAIRS" 13 "tGravityAcc_mean_X" 0.941875619787234
"WALKING_UPSTAIRS" 13 "tGravityAcc_mean_X" 0.847634313454545
"LAYING" 14 "tGravityAcc_mean_X" -0.145483631627451
"SITTING" 14 "tGravityAcc_mean_X" 0.939038759814815
"STANDING" 14 "tGravityAcc_mean_X" 0.875319569
"WALKING" 14 "tGravityAcc_mean_X" 0.802973961525424
"WALKING_DOWNSTAIRS" 14 "tGravityAcc_mean_X" 0.81629643
"WALKING_UPSTAIRS" 14 "tGravityAcc_mean_X" 0.688256122222222
"LAYING" 15 "tGravityAcc_mean_X" -0.1719930545
"SITTING" 15 "tGravityAcc_mean_X" 0.89036426220339
"STANDING" 15 "tGravityAcc_mean_X" 0.965528899622642
"WALKING" 15 "tGravityAcc_mean_X" 0.951524391481481
"WALKING_DOWNSTAIRS" 15 "tGravityAcc_mean_X" 0.932302200476191
"WALKING_UPSTAIRS" 15 "tGravityAcc_mean_X" 0.918544812291667
"LAYING" 16 "tGravityAcc_mean_X" -0.206783742242857
"SITTING" 16 "tGravityAcc_mean_X" 0.942457377971014
"STANDING" 16 "tGravityAcc_mean_X" 0.941587749358974
"WALKING" 16 "tGravityAcc_mean_X" 0.925981326078431
"WALKING_DOWNSTAIRS" 16 "tGravityAcc_mean_X" 0.917818427021277
"WALKING_UPSTAIRS" 16 "tGravityAcc_mean_X" 0.826874282745098
"LAYING" 17 "tGravityAcc_mean_X" -0.19913309
"SITTING" 17 "tGravityAcc_mean_X" 0.94488374765625
"STANDING" 17 "tGravityAcc_mean_X" 0.904678547435897
"WALKING" 17 "tGravityAcc_mean_X" 0.92811236852459
"WALKING_DOWNSTAIRS" 17 "tGravityAcc_mean_X" 0.928817578043478
"WALKING_UPSTAIRS" 17 "tGravityAcc_mean_X" 0.853530565833333
"LAYING" 18 "tGravityAcc_mean_X" -0.220600509076923
"SITTING" 18 "tGravityAcc_mean_X" 0.909816469298246
"STANDING" 18 "tGravityAcc_mean_X" 0.947573239863014
"WALKING" 18 "tGravityAcc_mean_X" 0.92386524875
"WALKING_DOWNSTAIRS" 18 "tGravityAcc_mean_X" 0.932277478363636
"WALKING_UPSTAIRS" 18 "tGravityAcc_mean_X" 0.883330258448276
"LAYING" 19 "tGravityAcc_mean_X" -0.680043155060241
"SITTING" 19 "tGravityAcc_mean_X" 0.581371509041096
"STANDING" 19 "tGravityAcc_mean_X" 0.944045837534247
"WALKING" 19 "tGravityAcc_mean_X" 0.935222559230769
"WALKING_DOWNSTAIRS" 19 "tGravityAcc_mean_X" 0.881940855128205
"WALKING_UPSTAIRS" 19 "tGravityAcc_mean_X" 0.8294283725
"LAYING" 20 "tGravityAcc_mean_X" -0.472431415573529
"SITTING" 20 "tGravityAcc_mean_X" 0.924454522424242
"STANDING" 20 "tGravityAcc_mean_X" 0.911231752465753
"WALKING" 20 "tGravityAcc_mean_X" 0.899965205686274
"WALKING_DOWNSTAIRS" 20 "tGravityAcc_mean_X" 0.91972663
"WALKING_UPSTAIRS" 20 "tGravityAcc_mean_X" 0.777095717058824
"LAYING" 21 "tGravityAcc_mean_X" -0.174349174822222
"SITTING" 21 "tGravityAcc_mean_X" 0.940031368
"STANDING" 21 "tGravityAcc_mean_X" 0.881213341910112
"WALKING" 21 "tGravityAcc_mean_X" 0.862524800961538
"WALKING_DOWNSTAIRS" 21 "tGravityAcc_mean_X" 0.872683205555556
"WALKING_UPSTAIRS" 21 "tGravityAcc_mean_X" 0.781177210851064
"LAYING" 22 "tGravityAcc_mean_X" -0.418494577083333
"SITTING" 22 "tGravityAcc_mean_X" 0.839305928709677
"STANDING" 22 "tGravityAcc_mean_X" 0.954064297619048
"WALKING" 22 "tGravityAcc_mean_X" 0.936096410434783
"WALKING_DOWNSTAIRS" 22 "tGravityAcc_mean_X" 0.921820641944444
"WALKING_UPSTAIRS" 22 "tGravityAcc_mean_X" 0.889454382857143
"LAYING" 23 "tGravityAcc_mean_X" -0.391564962777778
"SITTING" 23 "tGravityAcc_mean_X" 0.936509242941176
"STANDING" 23 "tGravityAcc_mean_X" 0.919857125882353
"WALKING" 23 "tGravityAcc_mean_X" 0.939809688644068
"WALKING_DOWNSTAIRS" 23 "tGravityAcc_mean_X" 0.923711401296296
"WALKING_UPSTAIRS" 23 "tGravityAcc_mean_X" 0.843438810196078
"LAYING" 24 "tGravityAcc_mean_X" -0.359292534027778
"SITTING" 24 "tGravityAcc_mean_X" 0.919637604411765
"STANDING" 24 "tGravityAcc_mean_X" 0.96644228
"WALKING" 24 "tGravityAcc_mean_X" 0.95970108137931
"WALKING_DOWNSTAIRS" 24 "tGravityAcc_mean_X" 0.950883416727273
"WALKING_UPSTAIRS" 24 "tGravityAcc_mean_X" 0.906369500508475
"LAYING" 25 "tGravityAcc_mean_X" -0.461102531369863
"SITTING" 25 "tGravityAcc_mean_X" 0.865686078153846
"STANDING" 25 "tGravityAcc_mean_X" 0.929794733108108
"WALKING" 25 "tGravityAcc_mean_X" 0.937483114459459
"WALKING_DOWNSTAIRS" 25 "tGravityAcc_mean_X" 0.929627532241379
"WALKING_UPSTAIRS" 25 "tGravityAcc_mean_X" 0.927693239538462
"LAYING" 26 "tGravityAcc_mean_X" -0.621309715263158
"SITTING" 26 "tGravityAcc_mean_X" 0.782955611794872
"STANDING" 26 "tGravityAcc_mean_X" 0.965460891621622
"WALKING" 26 "tGravityAcc_mean_X" 0.960647754576271
"WALKING_DOWNSTAIRS" 26 "tGravityAcc_mean_X" 0.9467972718
"WALKING_UPSTAIRS" 26 "tGravityAcc_mean_X" 0.942095257090909
"LAYING" 27 "tGravityAcc_mean_X" -0.530434604864865
"SITTING" 27 "tGravityAcc_mean_X" 0.839464714
"STANDING" 27 "tGravityAcc_mean_X" 0.965351492
"WALKING" 27 "tGravityAcc_mean_X" 0.944759287368421
"WALKING_DOWNSTAIRS" 27 "tGravityAcc_mean_X" 0.931380178636364
"WALKING_UPSTAIRS" 27 "tGravityAcc_mean_X" 0.868000278627451
"LAYING" 28 "tGravityAcc_mean_X" -0.490334541875
"SITTING" 28 "tGravityAcc_mean_X" 0.907331309166667
"STANDING" 28 "tGravityAcc_mean_X" 0.948514848481013
"WALKING" 28 "tGravityAcc_mean_X" 0.942930275555556
"WALKING_DOWNSTAIRS" 28 "tGravityAcc_mean_X" 0.929291680434783
"WALKING_UPSTAIRS" 28 "tGravityAcc_mean_X" 0.854508231764706
"LAYING" 29 "tGravityAcc_mean_X" -0.346789842753623
"SITTING" 29 "tGravityAcc_mean_X" 0.891563755166667
"STANDING" 29 "tGravityAcc_mean_X" 0.974508732
"WALKING" 29 "tGravityAcc_mean_X" 0.96237438509434
"WALKING_DOWNSTAIRS" 29 "tGravityAcc_mean_X" 0.948486215
"WALKING_UPSTAIRS" 29 "tGravityAcc_mean_X" 0.929258953877551
"LAYING" 30 "tGravityAcc_mean_X" -0.344737755285714
"SITTING" 30 "tGravityAcc_mean_X" 0.825473836935484
"STANDING" 30 "tGravityAcc_mean_X" 0.968556705084746
"WALKING" 30 "tGravityAcc_mean_X" 0.965217551076923
"WALKING_DOWNSTAIRS" 30 "tGravityAcc_mean_X" 0.958000491451613
"WALKING_UPSTAIRS" 30 "tGravityAcc_mean_X" 0.93182983
"LAYING" 1 "tGravityAcc_mean_Y" 0.70554977346
"SITTING" 1 "tGravityAcc_mean_Y" 0.204411592680851
"STANDING" 1 "tGravityAcc_mean_Y" -0.272983832264151
"WALKING" 1 "tGravityAcc_mean_Y" -0.282165021263158
"WALKING_DOWNSTAIRS" 1 "tGravityAcc_mean_Y" -0.266610338979592
"WALKING_UPSTAIRS" 1 "tGravityAcc_mean_Y" -0.362153364339623
"LAYING" 2 "tGravityAcc_mean_Y" 0.752536639375
"SITTING" 2 "tGravityAcc_mean_Y" -0.105630024498783
"STANDING" 2 "tGravityAcc_mean_Y" -0.370062696851852
"WALKING" 2 "tGravityAcc_mean_Y" -0.34660709
"WALKING_DOWNSTAIRS" 2 "tGravityAcc_mean_Y" -0.325780100638298
"WALKING_UPSTAIRS" 2 "tGravityAcc_mean_Y" -0.416214890416667
"LAYING" 3 "tGravityAcc_mean_Y" 0.837032099677419
"SITTING" 3 "tGravityAcc_mean_Y" 0.127303379245962
"STANDING" 3 "tGravityAcc_mean_Y" -0.301735130327869
"WALKING" 3 "tGravityAcc_mean_Y" -0.261986357931034
"WALKING_DOWNSTAIRS" 3 "tGravityAcc_mean_Y" -0.228829214285714
"WALKING_UPSTAIRS" 3 "tGravityAcc_mean_Y" -0.382851153728814
"LAYING" 4 "tGravityAcc_mean_Y" 0.915165104259259
"SITTING" 4 "tGravityAcc_mean_Y" 0.211622539936894
"STANDING" 4 "tGravityAcc_mean_Y" -0.0759009061071429
"WALKING" 4 "tGravityAcc_mean_Y" -0.0858540265666667
"WALKING_DOWNSTAIRS" 4 "tGravityAcc_mean_Y" -0.0620852772955556
"WALKING_UPSTAIRS" 4 "tGravityAcc_mean_Y" -0.232944304615385
"LAYING" 5 "tGravityAcc_mean_Y" 0.954890346153846
"SITTING" 5 "tGravityAcc_mean_Y" 0.168445524
"STANDING" 5 "tGravityAcc_mean_Y" -0.03871012665
"WALKING" 5 "tGravityAcc_mean_Y" -0.100440285303571
"WALKING_DOWNSTAIRS" 5 "tGravityAcc_mean_Y" -0.0607578318319149
"WALKING_UPSTAIRS" 5 "tGravityAcc_mean_Y" -0.265942569148936
"LAYING" 6 "tGravityAcc_mean_Y" 0.956593814210526
"SITTING" 6 "tGravityAcc_mean_Y" 0.0682628663363636
"STANDING" 6 "tGravityAcc_mean_Y" -0.230251036140351
"WALKING" 6 "tGravityAcc_mean_Y" -0.214694852280702
"WALKING_DOWNSTAIRS" 6 "tGravityAcc_mean_Y" -0.214046334375
"WALKING_UPSTAIRS" 6 "tGravityAcc_mean_Y" -0.340732608823529
"LAYING" 7 "tGravityAcc_mean_Y" 0.393444278076923
"SITTING" 7 "tGravityAcc_mean_Y" 0.00608846646041667
"STANDING" 7 "tGravityAcc_mean_Y" -0.117607048924528
"WALKING" 7 "tGravityAcc_mean_Y" -0.159097003684211
"WALKING_DOWNSTAIRS" 7 "tGravityAcc_mean_Y" -0.12987167306383
"WALKING_UPSTAIRS" 7 "tGravityAcc_mean_Y" -0.240950944117647
"LAYING" 8 "tGravityAcc_mean_Y" 0.589922434814815
"SITTING" 8 "tGravityAcc_mean_Y" 0.240095117065217
"STANDING" 8 "tGravityAcc_mean_Y" -0.0904603488214815
"WALKING" 8 "tGravityAcc_mean_Y" -0.217102194583333
"WALKING_DOWNSTAIRS" 8 "tGravityAcc_mean_Y" -0.187610243421053
"WALKING_UPSTAIRS" 8 "tGravityAcc_mean_Y" -0.291341491707317
"LAYING" 9 "tGravityAcc_mean_Y" -0.1191541962
"SITTING" 9 "tGravityAcc_mean_Y" -0.0414258228938
"STANDING" 9 "tGravityAcc_mean_Y" -0.010383816474
"WALKING" 9 "tGravityAcc_mean_Y" -0.0314341738730769
"WALKING_DOWNSTAIRS" 9 "tGravityAcc_mean_Y" -0.0352304645104762
"WALKING_UPSTAIRS" 9 "tGravityAcc_mean_Y" -0.0377947824285714
"LAYING" 10 "tGravityAcc_mean_Y" -0.139297681034483
"SITTING" 10 "tGravityAcc_mean_Y" -0.041260775
